Full Date,Full Date Timestamp,Month,Day,Year,Transaction,Description,Account Name,Category
"Friday, March 20, 2009",2009-03-21T00:00,3,20,2009,12.71,Chipotle,Spending,Fast Food
"Friday, March 20, 2009",2009-03-21T00:00,3,20,2009,64.74,SPEC'S LIQUORS,Credit Card,Entertainment
"Friday, March 20, 2009",2009-03-21T00:00,3,20,2009,24.67,Taste Belgium Mcc,Spending,Restaurants
"Friday, March 20, 2009",2009-03-21T00:00,3,20,2009,475,NAVI ED SERV PP STUDNTLOAN 123456 0000 JONES,Bill Pay,Student Loan
"Saturday, March 21, 2009",2009-03-22T00:00,3,21,2009,10.52,Chipotle,Credit Card,Restaurants
"Saturday, March 21, 2009",2009-03-22T00:00,3,21,2009,12.87,MCDONALD'S,Credit Card,Fast Food
"Saturday, March 21, 2009",2009-03-22T00:00,3,21,2009,88.22,WAL-MART,Credit Card,Shopping
"Saturday, March 21, 2009",2009-03-22T00:00,3,21,2009,34.37,Wal-Mart,Spending,Groceries
"Saturday, March 21, 2009",2009-03-22T00:00,3,21,2009,72,PLATED,Credit Card,Restaurants
"Sunday, March 22, 2009",2009-03-23T00:00,3,22,2009,13.65,CACTUS CAFE BR3,Credit Card,Restaurants
"Sunday, March 22, 2009",2009-03-23T00:00,3,22,2009,255.03,Kohl's,Credit Card,Clothing
"Sunday, March 22, 2009",2009-03-23T00:00,3,22,2009,17.35,Hudson Grille Midt,Spending,Restaurants
"Sunday, March 22, 2009",2009-03-23T00:00,3,22,2009,11.64,CACTUS CAFE BR3,Credit Card,Restaurants
"Sunday, March 22, 2009",2009-03-23T00:00,3,22,2009,33.58,SUNOCO 98765432,Checking,Gas & Fuel
"Monday, March 23, 2009",2009-03-24T00:00,3,23,2009,19.14,Rave,Credit Card,Uncategorized
"Monday, March 23, 2009",2009-03-24T00:00,3,23,2009,42.12,Express Llc,Spending,Clothing
"Monday, March 23, 2009",2009-03-24T00:00,3,23,2009,21.45,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Monday, March 23, 2009",2009-03-24T00:00,3,23,2009,32.91,Chili's,Credit Card,Restaurants
"Monday, March 23, 2009",2009-03-24T00:00,3,23,2009,56.86,FLIP FLOPS,Credit Card,Entertainment
"Tuesday, March 24, 2009",2009-03-25T00:00,3,24,2009,22.1,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Tuesday, March 24, 2009",2009-03-25T00:00,3,24,2009,18.01,Hertz,Bill Pay,Transportation
"Tuesday, March 24, 2009",2009-03-25T00:00,3,24,2009,111.49,HALLOWEEN HQ,Credit Card,Clothing
"Tuesday, March 24, 2009",2009-03-25T00:00,3,24,2009,10.11,CHIPOTLE,Credit Card,Fast Food
"Tuesday, March 24, 2009",2009-03-25T00:00,3,24,2009,26.84,AMAZON MKTPLACE PMTS AMZN.COM,Credit Card,Shopping
"Wednesday, March 25, 2009",2009-03-26T00:00,3,25,2009,21.28,SQ *PHILLY CHEESESTEAK,Credit Card,Restaurants
"Wednesday, March 25, 2009",2009-03-26T00:00,3,25,2009,13.81,TONLI DUMPLING HOUSE,Credit Card,Fast Food
"Wednesday, March 25, 2009",2009-03-26T00:00,3,25,2009,517.78,RENT THE RUNWAY,Credit Card,Clothing
"Wednesday, March 25, 2009",2009-03-26T00:00,3,25,2009,41.88,UBER,Credit Card,Transportation
"Wednesday, March 25, 2009",2009-03-26T00:00,3,25,2009,13.15,Hook Fish Chicke,Spending,Restaurants
"Thursday, March 26, 2009",2009-03-27T00:00,3,26,2009,2.6,McDonald's,Bill Pay,Fast Food
"Thursday, March 26, 2009",2009-03-27T00:00,3,26,2009,16.85,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Thursday, March 26, 2009",2009-03-27T00:00,3,26,2009,32.52,UBER,Credit Card,Transportation
"Thursday, March 26, 2009",2009-03-27T00:00,3,26,2009,118.99,Safeway,CREDIT CARD,Groceries
"Thursday, March 26, 2009",2009-03-27T00:00,3,26,2009,11.14,TONLI DUMPLING HOUSE,Credit Card,Fast Food
"Friday, March 27, 2009",2009-03-28T00:00,3,27,2009,44.32,LGALOT,Credit Card,Transportation
"Friday, March 27, 2009",2009-03-28T00:00,3,27,2009,66.1,Anchor Mcc,Spending,Restaurants
"Friday, March 27, 2009",2009-03-28T00:00,3,27,2009,98.13,Safeway,CREDIT CARD,Groceries
"Friday, March 27, 2009",2009-03-28T00:00,3,27,2009,17.64,Honeybaked Ham Mcc,Spending,Restaurants
"Friday, March 27, 2009",2009-03-28T00:00,3,27,2009,59.75,PAYPAL INST XFER,Credit Card,Entertainment
"Saturday, March 28, 2009",2009-03-29T00:00,3,28,2009,419.29,MACY'S,Credit Card,Clothing
"Saturday, March 28, 2009",2009-03-29T00:00,3,28,2009,71.74,KROGER,Credit Card,Groceries
"Saturday, March 28, 2009",2009-03-29T00:00,3,28,2009,32.1,Laz Transportation Mcc,Spending,Transportation
"Saturday, March 28, 2009",2009-03-29T00:00,3,28,2009,154.99,PAYPAL INST XFER,Spending,Shopping
"Saturday, March 28, 2009",2009-03-29T00:00,3,28,2009,29.57,SUNOCO 98765432,Checking,Gas & Fuel
"Sunday, March 29, 2009",2009-03-30T00:00,3,29,2009,11.72,Which Wich,Spending,Fast Food
"Sunday, March 29, 2009",2009-03-30T00:00,3,29,2009,12.65,Eatery,Credit Card,Restaurants
"Sunday, March 29, 2009",2009-03-30T00:00,3,29,2009,208.73,AMAZON MKTPLACE PMTS,Credit Card,Shopping
"Sunday, March 29, 2009",2009-03-30T00:00,3,29,2009,57.9,La Parrilla Mcc,Spending,Entertainment
"Sunday, March 29, 2009",2009-03-30T00:00,3,29,2009,8.53,HERTZ RENT-A-CAR,Credit Card,Transportation
"Monday, March 30, 2009",2009-03-31T00:00,3,30,2009,72,PLATED,Credit Card,Restaurants
"Monday, March 30, 2009",2009-03-31T00:00,3,30,2009,17.37,Fosters Restaurant Mcc,Spending,Restaurants
"Monday, March 30, 2009",2009-03-31T00:00,3,30,2009,9.74,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Monday, March 30, 2009",2009-03-31T00:00,3,30,2009,12.91,Snack Soda Vending,Spending,Fast Food
"Monday, March 30, 2009",2009-03-31T00:00,3,30,2009,10.17,Fedexoffice Mcc,Bill Pay,Fast Food
"Tuesday, March 31, 2009",2009-04-01T00:00,3,31,2009,217.05,Target,Credit Card,Shopping
"Tuesday, March 31, 2009",2009-04-01T00:00,3,31,2009,53.53,PLANK,Credit Card,Entertainment
"Tuesday, March 31, 2009",2009-04-01T00:00,3,31,2009,33.12,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Tuesday, March 31, 2009",2009-04-01T00:00,3,31,2009,29.69,PAPA JOHN'S,Credit Card,Fast Food
"Tuesday, March 31, 2009",2009-04-01T00:00,3,31,2009,11.06,CACTUS CAFE BR3,Credit Card,Restaurants
"Wednesday, April 01, 2009",2009-04-02T00:00,4,1,2009,26.55,TGI FRIDAY'S,Credit Card,Restaurants
"Wednesday, April 01, 2009",2009-04-02T00:00,4,1,2009,30.2,Natural Nails Salo,Spending,Spa & Massage
"Wednesday, April 01, 2009",2009-04-02T00:00,4,1,2009,39.82,POS PURCHASE - JUNGLE JIM S,Spending,Groceries
"Wednesday, April 01, 2009",2009-04-02T00:00,4,1,2009,38.53,Meijer,Spending,Groceries
"Wednesday, April 01, 2009",2009-04-02T00:00,4,1,2009,1425,The Loft Apartments,Savings,Mortgage & Rent
"Thursday, April 02, 2009",2009-04-03T00:00,4,2,2009,114.53,Meijer,Spending,Groceries
"Thursday, April 02, 2009",2009-04-03T00:00,4,2,2009,284.89,BED BATH & BEYOND,Credit Card,Christmas Gifts
"Thursday, April 02, 2009",2009-04-03T00:00,4,2,2009,11.08,OUTBACK,Credit Card,Restaurants
"Thursday, April 02, 2009",2009-04-03T00:00,4,2,2009,63.38,Chili's,Cash,Restaurants
"Thursday, April 02, 2009",2009-04-03T00:00,4,2,2009,22.37,KROGER,CREDIT CARD,Groceries
"Friday, April 03, 2009",2009-04-04T00:00,4,3,2009,17.64,Kroger,Spending,Groceries
"Friday, April 03, 2009",2009-04-04T00:00,4,3,2009,14.57,GORDON BIERSCH,Credit Card,Restaurants
"Friday, April 03, 2009",2009-04-04T00:00,4,3,2009,53.49,Safeway,CREDIT CARD,Groceries
"Friday, April 03, 2009",2009-04-04T00:00,4,3,2009,63.07,EB SUPER BOWL CELEBRI,Credit Card,Entertainment
"Friday, April 03, 2009",2009-04-04T00:00,4,3,2009,121.58,BILL PAY COMCAST XFINITY DOUBLE PLAY ON-LINE xxxxxxxxx12345 ON 04-03,Bill Pay,Television & Internet
"Saturday, April 04, 2009",2009-04-05T00:00,4,4,2009,62.6,PAYPAL INST XFER,Credit Card,Entertainment
"Saturday, April 04, 2009",2009-04-05T00:00,4,4,2009,10.86,Great American Coo,Spending,Fast Food
"Saturday, April 04, 2009",2009-04-05T00:00,4,4,2009,63.71,HOFBRAUHAUS NEWPOR NEWPORT KY,Credit Card,Entertainment
"Saturday, April 04, 2009",2009-04-05T00:00,4,4,2009,108.74,Target,Bill Pay,Groceries
"Saturday, April 04, 2009",2009-04-05T00:00,4,4,2009,28.38,SUNOCO 98765432,Checking,Gas & Fuel
"Sunday, April 05, 2009",2009-04-06T00:00,4,5,2009,13.19,Chipotle,Spending,Fast Food
"Sunday, April 05, 2009",2009-04-06T00:00,4,5,2009,74.9,Kroger,Spending,Groceries
"Sunday, April 05, 2009",2009-04-06T00:00,4,5,2009,59.79,PAYPAL INST XFER,Spending,Entertainment
"Sunday, April 05, 2009",2009-04-06T00:00,4,5,2009,258.27,AMERICAN AI,Spending,Air Travel
"Sunday, April 05, 2009",2009-04-06T00:00,4,5,2009,25,AMERICAN AI,Spending,Air Travel
"Monday, April 06, 2009",2009-04-07T00:00,4,6,2009,246.17,Target,Credit Card,Shopping
"Monday, April 06, 2009",2009-04-07T00:00,4,6,2009,215.77,Amazon.com,Credit Card,Shopping
"Monday, April 06, 2009",2009-04-07T00:00,4,6,2009,12.21,Kyoto Japanese Cui,Spending,Restaurants
"Monday, April 06, 2009",2009-04-07T00:00,4,6,2009,73.72,Kroger,Spending,Groceries
"Monday, April 06, 2009",2009-04-07T00:00,4,6,2009,67.82,MYTH TAVERNA & LOUNGE,Credit Card,Entertainment
"Tuesday, April 07, 2009",2009-04-08T00:00,4,7,2009,59.65,ORMSBY'S,Credit Card,Entertainment
"Tuesday, April 07, 2009",2009-04-08T00:00,4,7,2009,88.2,Kroger,Cash,Groceries
"Tuesday, April 07, 2009",2009-04-08T00:00,4,7,2009,23.36,Church,Spending,Charity
"Tuesday, April 07, 2009",2009-04-08T00:00,4,7,2009,39.5,1ST WOK EXPRESS,Credit Card,Restaurants
"Tuesday, April 07, 2009",2009-04-08T00:00,4,7,2009,22.07,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Wednesday, April 08, 2009",2009-04-09T00:00,4,8,2009,12.76,TONLI DUMPLING HOUSE,Credit Card,Fast Food
"Wednesday, April 08, 2009",2009-04-09T00:00,4,8,2009,246.26,JCPENNEY,Credit Card,Clothing
"Wednesday, April 08, 2009",2009-04-09T00:00,4,8,2009,85.27,Kroger,Spending,Groceries
"Wednesday, April 08, 2009",2009-04-09T00:00,4,8,2009,339.38,Papaya Clothing,Spending,Clothing
"Wednesday, April 08, 2009",2009-04-09T00:00,4,8,2009,13.86,Waffle House,Credit Card,Fast Food
"Thursday, April 09, 2009",2009-04-10T00:00,4,9,2009,117.05,KROGER,CREDIT CARD,Groceries
"Thursday, April 09, 2009",2009-04-10T00:00,4,9,2009,60.17,Wal-Mart,Spending,Shopping
"Thursday, April 09, 2009",2009-04-10T00:00,4,9,2009,9.02,CACTUS CAFE BR3,Credit Card,Restaurants
"Thursday, April 09, 2009",2009-04-10T00:00,4,9,2009,12.67,McDonald's,Spending,Fast Food
"Thursday, April 09, 2009",2009-04-10T00:00,4,9,2009,46.36,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Friday, April 10, 2009",2009-04-11T00:00,4,10,2009,11.44,CACTUS CAFE BR3,Credit Card,Restaurants
"Friday, April 10, 2009",2009-04-11T00:00,4,10,2009,22.97,CINCINNATI AIRPORT,Credit Card,Transportation
"Friday, April 10, 2009",2009-04-11T00:00,4,10,2009,111.26,SHOPRITE,Credit Card,Clothing
"Friday, April 10, 2009",2009-04-11T00:00,4,10,2009,11.48,DIGGERS DINER,Credit Card,Restaurants
"Friday, April 10, 2009",2009-04-11T00:00,4,10,2009,32.61,SUNOCO 98765432,Checking,Gas & Fuel
"Saturday, April 11, 2009",2009-04-12T00:00,4,11,2009,8.35,Chipotle,Credit Card,Fast Food
"Saturday, April 11, 2009",2009-04-12T00:00,4,11,2009,18.98,IHOP,Credit Card,Restaurants
"Saturday, April 11, 2009",2009-04-12T00:00,4,11,2009,42.11,Rave,Credit Card,Uncategorized
"Saturday, April 11, 2009",2009-04-12T00:00,4,11,2009,115,Target,Credit Card,Shopping
"Saturday, April 11, 2009",2009-04-12T00:00,4,11,2009,30,Blue Cross Blue Shield - Dentist Co-Pay,Checking,Health Services
"Sunday, April 12, 2009",2009-04-13T00:00,4,12,2009,65.5,EVENTBRITE,Credit Card,Entertainment
"Sunday, April 12, 2009",2009-04-13T00:00,4,12,2009,104.94,Kroger,Spending,Groceries
"Sunday, April 12, 2009",2009-04-13T00:00,4,12,2009,67.67,Flip Flops Mcc,Spending,Entertainment
"Sunday, April 12, 2009",2009-04-13T00:00,4,12,2009,9.08,DIGGERS DINER,Credit Card,Restaurants
"Sunday, April 12, 2009",2009-04-13T00:00,4,12,2009,45.02,BILL PAY DOMINION PWR ON-LINE xxxxxxxx22222 ON 04-12,Bill Pay,Electricity
"Monday, April 13, 2009",2009-04-14T00:00,4,13,2009,19.43,GoFundMe,Credit Card,Charity
"Monday, April 13, 2009",2009-04-14T00:00,4,13,2009,9.28,CHIPOTLE,Credit Card,Restaurants
"Monday, April 13, 2009",2009-04-14T00:00,4,13,2009,12.84,Chipotle,Spending,Fast Food
"Monday, April 13, 2009",2009-04-14T00:00,4,13,2009,93.14,KROGER,CREDIT CARD,Groceries
"Monday, April 13, 2009",2009-04-14T00:00,4,13,2009,27.57,UBER,Credit Card,Transportation
"Tuesday, April 14, 2009",2009-04-15T00:00,4,14,2009,12.76,WENDY'S,Credit Card,Fast Food
"Tuesday, April 14, 2009",2009-04-15T00:00,4,14,2009,9.96,Cosmic Deli Corp,Spending,Restaurants
"Tuesday, April 14, 2009",2009-04-15T00:00,4,14,2009,58.86,MAJESTIC,Credit Card,Entertainment
"Tuesday, April 14, 2009",2009-04-15T00:00,4,14,2009,36.17,Safeway,Credit Card,Groceries
"Tuesday, April 14, 2009",2009-04-15T00:00,4,14,2009,12.87,TONLI DUMPLING HOUSE,Credit Card,Fast Food
"Wednesday, April 15, 2009",2009-04-16T00:00,4,15,2009,27.73,Laz Transportation Mcc,Spending,Transportation
"Wednesday, April 15, 2009",2009-04-16T00:00,4,15,2009,120,Target,Credit Card,Shopping
"Wednesday, April 15, 2009",2009-04-16T00:00,4,15,2009,35.05,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Wednesday, April 15, 2009",2009-04-16T00:00,4,15,2009,55.83,JOSHUA TREE,Credit Card,Entertainment
"Wednesday, April 15, 2009",2009-04-16T00:00,4,15,2009,51.2,Safeway,CREDIT CARD,Groceries
"Thursday, April 16, 2009",2009-04-17T00:00,4,16,2009,50.13,Bds Mongolian Gril,Spending,Restaurants
"Thursday, April 16, 2009",2009-04-17T00:00,4,16,2009,60.39,POS PURCHASE - JUNGLE JIM S,Spending,Groceries
"Thursday, April 16, 2009",2009-04-17T00:00,4,16,2009,564.35,Express Llc,Spending,Clothing
"Thursday, April 16, 2009",2009-04-17T00:00,4,16,2009,12.25,MCDONALD'S,Credit Card,Fast Food
"Thursday, April 16, 2009",2009-04-17T00:00,4,16,2009,10.58,Chipotle,Spending,Fast Food
"Friday, April 17, 2009",2009-04-18T00:00,4,17,2009,84.2,Shop Rite,Credit Card,Groceries
"Friday, April 17, 2009",2009-04-18T00:00,4,17,2009,8.09,McDonald's,Spending,Fast Food
"Friday, April 17, 2009",2009-04-18T00:00,4,17,2009,11.35,Chipotle,Credit Card,Fast Food
"Friday, April 17, 2009",2009-04-18T00:00,4,17,2009,54.83,"GOLDSTAR EVENTS, INC",Credit Card,Entertainment
"Friday, April 17, 2009",2009-04-18T00:00,4,17,2009,40.37,Amazon.com,Credit Card,Shopping
"Saturday, April 18, 2009",2009-04-19T00:00,4,18,2009,91.75,Safeway,CREDIT CARD,Groceries
"Saturday, April 18, 2009",2009-04-19T00:00,4,18,2009,9.26,Five Guys,Spending,Fast Food
"Saturday, April 18, 2009",2009-04-19T00:00,4,18,2009,9.17,LORI'S DINER,Credit Card,Restaurants
"Saturday, April 18, 2009",2009-04-19T00:00,4,18,2009,66.15,Ag Entertainment Mcc,Spending,Entertainment
"Saturday, April 18, 2009",2009-04-19T00:00,4,18,2009,9.58,EMILIANO'S MEXICAN REST,Credit Card,Restaurants
"Sunday, April 19, 2009",2009-04-20T00:00,4,19,2009,13.87,WENDYS,Credit Card,Fast Food
"Sunday, April 19, 2009",2009-04-20T00:00,4,19,2009,16.28,Fosters Restaurant Mcc,Spending,Restaurants
"Sunday, April 19, 2009",2009-04-20T00:00,4,19,2009,530.72,Macy's,Credit Card,Clothing
"Sunday, April 19, 2009",2009-04-20T00:00,4,19,2009,22.64,Taco Mac Mcc,Spending,Restaurants
"Sunday, April 19, 2009",2009-04-20T00:00,4,19,2009,9.43,OZUMO OAKLAND,Credit Card,Restaurants
"Monday, April 20, 2009",2009-04-21T00:00,4,20,2009,17.07,Ross,Bill Pay,Charity
"Monday, April 20, 2009",2009-04-21T00:00,4,20,2009,23.15,PAPA JOHN'S,Credit Card,Fast Food
"Monday, April 20, 2009",2009-04-21T00:00,4,20,2009,2.25,MCDONALD'S,Credit Card,Fast Food
"Monday, April 20, 2009",2009-04-21T00:00,4,20,2009,304.27,AMAZON MKTPLACE PMTS,Credit Card,Christmas Gifts
"Monday, April 20, 2009",2009-04-21T00:00,4,20,2009,475,NAVI ED SERV PP STUDNTLOAN 123456 0000 JONES,Bill Pay,Student Loan
"Tuesday, April 21, 2009",2009-04-22T00:00,4,21,2009,545.69,MACYS WEB PYMT ONLINE PMT,Bill Pay,Clothing
"Tuesday, April 21, 2009",2009-04-22T00:00,4,21,2009,23.72,TGI FRIDAY'S,Credit Card,Restaurants
"Tuesday, April 21, 2009",2009-04-22T00:00,4,21,2009,41.34,CAL STATE EAST BAY,Credit Card,Transportation
"Tuesday, April 21, 2009",2009-04-22T00:00,4,21,2009,204.99,HALLOWEEN HQ,Credit Card,Clothing
"Tuesday, April 21, 2009",2009-04-22T00:00,4,21,2009,277.54,OLD NAVY ON-LINE,Credit Card,Clothing
"Wednesday, April 22, 2009",2009-04-23T00:00,4,22,2009,12.2,CACTUS CAFE BR3,Credit Card,Restaurants
"Wednesday, April 22, 2009",2009-04-23T00:00,4,22,2009,199.93,Charlotte Russe,Spending,Clothing
"Wednesday, April 22, 2009",2009-04-23T00:00,4,22,2009,33.85,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Wednesday, April 22, 2009",2009-04-23T00:00,4,22,2009,20.76,PAPA JOHN'S,Credit Card,Fast Food
"Wednesday, April 22, 2009",2009-04-23T00:00,4,22,2009,19.4,GEORGIA TECH FOUNDATION,Credit Card,Charity
"Thursday, April 23, 2009",2009-04-24T00:00,4,23,2009,20.42,Grand Oriental Mcc,Spending,Restaurants
"Thursday, April 23, 2009",2009-04-24T00:00,4,23,2009,9.19,CACTUS CAFE BR3,Credit Card,Restaurants
"Thursday, April 23, 2009",2009-04-24T00:00,4,23,2009,3.87,McDonald's,Bill Pay,Fast Food
"Thursday, April 23, 2009",2009-04-24T00:00,4,23,2009,8.79,CACTUS CAFE BR3,Credit Card,Restaurants
"Thursday, April 23, 2009",2009-04-24T00:00,4,23,2009,25.13,SUNOCO 98765432,Checking,Gas & Fuel
"Friday, April 24, 2009",2009-04-25T00:00,4,24,2009,12.78,WAFFLE HOUSE,Credit Card,Fast Food
"Friday, April 24, 2009",2009-04-25T00:00,4,24,2009,34.71,NATURAL NAILS,Credit Card,Spa & Massage
"Friday, April 24, 2009",2009-04-25T00:00,4,24,2009,14.97,Panera Bread,Spending,Fast Food
"Friday, April 24, 2009",2009-04-25T00:00,4,24,2009,9.79,DENNY'S INC,Credit Card,Restaurants
"Friday, April 24, 2009",2009-04-25T00:00,4,24,2009,10.89,CACTUS CAFE BR3,Credit Card,Restaurants
"Saturday, April 25, 2009",2009-04-26T00:00,4,25,2009,61.19,La Fonda Latina,Spending,Entertainment
"Saturday, April 25, 2009",2009-04-26T00:00,4,25,2009,20.43,PORT JLS Transportation,Credit Card,Transportation
"Saturday, April 25, 2009",2009-04-26T00:00,4,25,2009,43.19,I BY THE WATER,Credit Card,Uncategorized
"Saturday, April 25, 2009",2009-04-26T00:00,4,25,2009,13.05,Hudson Grille Midt,Spending,Restaurants
"Saturday, April 25, 2009",2009-04-26T00:00,4,25,2009,54.65,EB SUPER BOWL CELEBRI,Credit Card,Entertainment
"Sunday, April 26, 2009",2009-04-27T00:00,4,26,2009,17.34,PANERA BREAD,Credit Card,Fast Food
"Sunday, April 26, 2009",2009-04-27T00:00,4,26,2009,25.77,TASTE OF THAI,Credit Card,Restaurants
"Sunday, April 26, 2009",2009-04-27T00:00,4,26,2009,13.07,JACK IN THE BOX,Credit Card,Fast Food
"Sunday, April 26, 2009",2009-04-27T00:00,4,26,2009,9.94,Jersey Mike's,Spending,Fast Food
"Sunday, April 26, 2009",2009-04-27T00:00,4,26,2009,99.81,AMAZON MKTPLACE PMTS,Credit Card,Shopping
"Monday, April 27, 2009",2009-04-28T00:00,4,27,2009,39.04,THE CHEESECAKE FACTRY,Credit Card,Restaurants
"Monday, April 27, 2009",2009-04-28T00:00,4,27,2009,90.85,Shop Rite,Credit Card,Groceries
"Monday, April 27, 2009",2009-04-28T00:00,4,27,2009,27.78,TGI FRIDAY'S,Credit Card,Restaurants
"Monday, April 27, 2009",2009-04-28T00:00,4,27,2009,18.64,IHOP,Credit Card,Restaurants
"Monday, April 27, 2009",2009-04-28T00:00,4,27,2009,8.13,Cosmic Deli Corp,Spending,Restaurants
"Tuesday, April 28, 2009",2009-04-29T00:00,4,28,2009,34.51,PAYPAL INST XFER,Spending,Shopping
"Tuesday, April 28, 2009",2009-04-29T00:00,4,28,2009,12.37,CACTUS CAFE BR3,Credit Card,Restaurants
"Tuesday, April 28, 2009",2009-04-29T00:00,4,28,2009,12.65,TONLI DUMPLING HOUSE,Credit Card,Fast Food
"Tuesday, April 28, 2009",2009-04-29T00:00,4,28,2009,10.22,MCDONALD'S,Credit Card,Fast Food
"Tuesday, April 28, 2009",2009-04-29T00:00,4,28,2009,25.82,SUNOCO 98765432,Checking,Gas & Fuel
"Wednesday, April 29, 2009",2009-04-30T00:00,4,29,2009,25.9,SHOPPERS FOOD / PHA,CREDIT CARD,Groceries
"Wednesday, April 29, 2009",2009-04-30T00:00,4,29,2009,195.28,Forever 21,Bill Pay,Clothing
"Wednesday, April 29, 2009",2009-04-30T00:00,4,29,2009,12.02,Subway,Spending,Fast Food
"Wednesday, April 29, 2009",2009-04-30T00:00,4,29,2009,8.76,TONLI DUMPLING HOUSE,Credit Card,Fast Food
"Wednesday, April 29, 2009",2009-04-30T00:00,4,29,2009,71.86,PLATED,CREDIT CARD,Groceries
"Thursday, April 30, 2009",2009-05-01T00:00,4,30,2009,25.1,STRIP,Credit Card,Restaurants
"Thursday, April 30, 2009",2009-05-01T00:00,4,30,2009,186.63,WAL-MART,Credit Card,Shopping
"Thursday, April 30, 2009",2009-05-01T00:00,4,30,2009,33.58,FOOD LION,CREDIT CARD,Groceries
"Thursday, April 30, 2009",2009-05-01T00:00,4,30,2009,92.81,Wal-Mart,Spending,Groceries
"Thursday, April 30, 2009",2009-05-01T00:00,4,30,2009,10.29,DIGGERS DINER,Credit Card,Restaurants
"Friday, May 01, 2009",2009-05-02T00:00,5,1,2009,13.28,PP*MARUSKITCHE,Credit Card,Fast Food
"Friday, May 01, 2009",2009-05-02T00:00,5,1,2009,10.77,CHIPOTLE,Credit Card,Fast Food
"Friday, May 01, 2009",2009-05-02T00:00,5,1,2009,392.8,Macy's,Credit Card,Clothing
"Friday, May 01, 2009",2009-05-02T00:00,5,1,2009,21.63,Papa John's,Bill Pay,Fast Food
"Friday, May 01, 2009",2009-05-02T00:00,5,1,2009,1425,The Loft Apartments,Savings,Mortgage & Rent
"Saturday, May 02, 2009",2009-05-03T00:00,5,2,2009,358.23,THE LIMITED,Credit Card,Clothing
"Saturday, May 02, 2009",2009-05-03T00:00,5,2,2009,24.42,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Saturday, May 02, 2009",2009-05-03T00:00,5,2,2009,25.84,1ST WOK EXPRESS,Credit Card,Restaurants
"Saturday, May 02, 2009",2009-05-03T00:00,5,2,2009,13.15,Greensboro Trvl,Spending,Restaurants
"Saturday, May 02, 2009",2009-05-03T00:00,5,2,2009,37.66,Wal-Mart,Spending,Shopping
"Sunday, May 03, 2009",2009-05-04T00:00,5,3,2009,68.47,Safeway,CREDIT CARD,Groceries
"Sunday, May 03, 2009",2009-05-04T00:00,5,3,2009,19.46,IHOP,Credit Card,Restaurants
